,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
399,76541440,정상회원,여,52,연결앱결제,미혼,False,경기도,용인시
400,76545152,정상회원,여,64,국민은행,미혼,False,충청북도,음성군
401,76554432,정상회원,여,44,롯데카드,미혼,False,서울특별시,노원구
402,76968320,정상회원,여,41,우리은행,미혼,False,인천광역시,부평구
403,77062976,정상회원,여,41,롯데카드,미혼,False,광주광역시,남구
404,77760832,정상회원,여,61,SC제일은행,기혼,False,경상북도,안동시
405,77881472,정상회원,여,44,신한카드,미혼,False,부산광역시,북구
406,77901888,정상회원,여,42,우리은행,미혼,False,경상북도,포항시
407,78319488,정상회원,여,44,미래에셋증권,기혼,,경기도,화성시
408,78516224,정상회원,남,49,국민은행,기혼,False,경상북도,포항시
409,78785344,정상회원,여,58,현대카드,미혼,False,인천광역시,부평구
410,78872576,정상회원,여,68,국민은행,미혼,False,부산광역시,연제구
411,78956096,정상회원,여,34,기업은행,미혼,False,대전광역시,서구
412,79401536,정상회원,여,44,국민은행,미혼,False,대구광역시,수성구
413,79436800,정상회원,여,40,국민카드,미혼,False,강원도,고성군
414,79451648,정상회원,여,43,롯데카드,미혼,True,대구광역시,수성구
415,79473920,정상회원,여,50,신한은행,기혼,False,전라남도,광양시
416,79561152,정상회원,여,37,신한은행,미혼,False,경기도,의정부시
417,79761600,정상회원,남,50,농협중앙회,기혼,False,경상북도,영주시
418,79783872,정상회원,여,45,농협중앙회,미혼,False,경상남도,창원시
419,80080832,정상회원,여,59,우리은행,기혼,False,경상남도,양산시
420,80136512,정상회원,여,65,신한은행,기혼,False,부산광역시,사하구
421,80810240,정상회원,여,55,기업은행,기혼,False,부산광역시,남구
422,81101632,정상회원,남,81,농협중앙회,미혼,False,경상남도,거제시
423,81376320,정상회원,여,51,우리은행,미혼,,경기도,가평군
424,81704832,정상회원,여,46,국민은행,미혼,False,울산광역시,동구
425,82202240,정상회원,여,59,국민카드,미혼,False,인천광역시,남동구
426,82426816,정상회원,여,36,연결앱결제,미혼,False,충청남도,아산시
427,82428672,정상회원,여,66,농협중앙회,기혼,False,충청남도,아산시
428,82430528,정상회원,여,49,광주은행,기혼,False,서울특별시,마포구
429,82707072,정상회원,여,55,국민은행,미혼,False,세종특별자치시,나성북1로
430,82805440,정상회원,여,43,농협중앙회,기혼,True,경기도,여주시
431,83100544,정상회원,여,46,농협중앙회,미혼,False,부산광역시,사상구
432,83560832,정상회원,여,41,롯데카드,미혼,True,경상남도,창원시
433,83562688,정상회원,여,56,국민카드,미혼,False,서울특별시,강남구
434,83573824,정상회원,여,66,국민은행,미혼,False,부산광역시,사상구
435,83642496,정상회원,여,43,신한카드,기혼,False,서울특별시,관악구
436,83670336,정상회원,여,52,신한은행,미혼,False,서울특별시,마포구
437,83688896,정상회원,남,81,신한은행,미혼,,서울특별시,중구
438,83865216,정상회원,여,53,연결앱결제,기혼,,경기도,수원시
439,83904192,정상회원,여,46,기업은행,기혼,False,부산광역시,남구
440,84128768,정상회원,여,58,우리은행,미혼,True,경기도,수원시
441,84332928,정상회원,여,48,기업은행,미혼,False,부산광역시,사하구
442,84360768,정상회원,여,57,새마을금고,기혼,False,대구광역시,중구
443,84702272,정상회원,여,45,신한은행,미혼,True,서울특별시,양천구
444,85093888,정상회원,여,70,국민은행,기혼,,인천광역시,연수구
445,85095744,정상회원,여,65,BC카드,기혼,,경기도,용인시
446,85127296,정상회원,여,46,외환은행,미혼,False,경상남도,김해시
447,85413120,정상회원,여,61,농협중앙회,미혼,False,부산광역시,사상구
448,85582016,정상회원,여,53,연결앱결제,기혼,False,경기도,평택시
449,85849280,정상회원,여,50,국민은행,미혼,False,세종특별자치시,조치원읍
450,86803264,정상회원,남,40,롯데카드,미혼,True,경상남도,거제시
451,86929472,정상회원,여,52,롯데카드,미혼,False,전라남도,고흥군
452,86935040,정상회원,여,48,새마을금고,미혼,False,광주광역시,북구
453,86938752,정상회원,여,71,우리은행,기혼,True,전라남도,광양시
454,86940608,정상회원,여,45,현대카드,미혼,False,전라북도,군산시
455,86953600,정상회원,여,61,광주은행,미혼,True,전라남도,목포시
456,86968448,정상회원,여,46,우리은행,미혼,,강원도,춘천시
457,86981440,정상회원,남,53,연결앱결제,미혼,,경상북도,의성군
458,86983296,정상회원,여,43,연결앱결제,기혼,False,경상남도,창원시
459,86985152,정상회원,여,54,삼성카드,미혼,False,경상북도,경산시
460,86990720,정상회원,여,47,우리은행,미혼,,부산광역시,연제구
461,87025984,정상회원,여,37,SC제일은행,미혼,False,대전광역시,중구
462,87476992,정상회원,여,51,미래에셋증권,미혼,False,대전광역시,동구
463,87536384,정상회원,여,42,삼성카드,미혼,False,부산광역시,부산진구
464,87586496,정상회원,여,43,삼성카드,미혼,False,전라북도,무주군
465,87592064,정상회원,여,65,대구은행,,False,경상북도,경산시
466,87619904,정상회원,여,63,기업은행,미혼,False,전라북도,군산시
467,88191552,정상회원,여,39,우체국,미혼,False,부산광역시,북구
468,88759488,정상회원,여,55,국민은행,기혼,False,세종특별자치시,도움1로
469,88772480,정상회원,여,45,농협중앙회,미혼,True,부산광역시,서구
470,88831872,정상회원,여,69,국민은행,미혼,False,부산광역시,부산진구
471,89023040,정상회원,여,40,국민은행,기혼,False,전라남도,목포시
472,89420224,정상회원,여,41,롯데카드,미혼,False,인천광역시,계양구
473,89518592,정상회원,여,34,국민은행,기혼,False,강원도,원주시
474,89529728,정상회원,여,43,연결앱결제,미혼,False,울산광역시,울주군
475,89537152,정상회원,여,38,신한은행,미혼,False,인천광역시,남구
476,89579840,정상회원,여,45,롯데카드,미혼,False,대구광역시,달서구
477,89886080,정상회원,여,39,롯데카드,미혼,False,경상남도,창원시
478,89913920,정상회원,여,54,신한은행,미혼,True,대전광역시,유성구
479,90233152,정상회원,여,42,기업은행,미혼,False,경기도,고양시
480,90288832,정상회원,여,41,롯데카드,기혼,,충청북도,청주시
481,90492992,정상회원,여,37,농협중앙회,미혼,,부산광역시,동래구
482,90903168,정상회원,여,39,신한은행,미혼,False,경상북도,구미시
483,90910592,정상회원,여,42,농협중앙회,미혼,False,강원도,철원군
484,90916160,정상회원,여,45,신한카드,미혼,False,대전광역시,동구
485,91287360,정상회원,여,74,신한은행,미혼,,경기도,용인시
486,91409856,정상회원,여,42,신한은행,미혼,False,서울특별시,마포구
487,91420992,정상회원,여,42,국민은행,미혼,False,충청북도,청주시
488,91422848,정상회원,여,45,롯데카드,미혼,False,서울특별시,성동구
489,91430272,정상회원,여,54,신한은행,미혼,,경기도,용인시
490,91992640,정상회원,여,43,롯데카드,미혼,False,대전광역시,동구
491,92014912,정상회원,여,74,국민은행,기혼,False,경기도,수원시
492,92018624,정상회원,여,37,국민은행,미혼,True,부산광역시,해운대구
493,92350848,정상회원,여,43,국민카드,미혼,False,서울특별시,은평구
494,92369408,정상회원,여,43,신한은행,미혼,,대구광역시,북구
495,92371264,정상회원,여,55,국민은행,기혼,False,전라남도,목포시
496,92430656,정상회원,여,66,미래에셋증권,기혼,False,부산광역시,해운대구
497,92514176,정상회원,여,54,신한은행,미혼,False,전라북도,남원시
498,92731328,정상회원,여,57,국민은행,미혼,False,전라남도,순천시
499,92835264,정상회원,여,65,우리은행,미혼,,충청남도,당진시
500,93013440,정상회원,여,49,연결앱결제,미혼,False,경기도,부천시
501,93044992,정상회원,여,68,광주은행,미혼,True,경상북도,구미시
502,93098816,정상회원,여,48,신한은행,미혼,False,부산광역시,연제구
503,93284416,정상회원,여,57,농협중앙회,미혼,False,전라북도,익산시
504,93390208,정상회원,여,48,연결앱결제,미혼,False,경상남도,진주시
505,93731712,정상회원,남,62,연결앱결제,미혼,,부산광역시,금정구
506,93971136,정상회원,여,44,부산은행,미혼,False,서울특별시,강서구
507,94050944,정상회원,여,69,하나은행,미혼,True,경상남도,창원시
508,94060224,정상회원,여,57,신한은행,기혼,False,서울특별시,동대문구
509,94214272,탈퇴,여,68,국민카드,기혼,False,전라북도,익산시
510,94266240,정상회원,여,49,농협중앙회,미혼,False,경기도,남양주시
511,94271808,정상회원,여,42,기업은행,미혼,False,세종특별자치시,노을3로
512,94754368,정상회원,여,58,현대카드,기혼,False,충청북도,충주시
513,94971520,정상회원,여,46,국민은행,미혼,False,경기도,평택시
514,94997504,정상회원,여,44,연결앱결제,미혼,True,경상북도,칠곡군
515,95001216,정상회원,여,56,신한은행,기혼,,서울특별시,마포구
516,95114432,정상회원,남,61,기업은행,미혼,False,서울특별시,성동구
517,95118144,정상회원,남,44,롯데카드,미혼,True,경기도,용인시
518,95947776,정상회원,여,56,BC카드,기혼,,경기도,용인시
519,96155648,정상회원,여,48,우리은행,미혼,,전라남도,목포시
520,96200192,정상회원,여,40,우리은행,미혼,False,서울특별시,동작구
521,96207616,정상회원,여,41,연결앱결제,기혼,,강원도,고성군
522,96315264,정상회원,여,61,우리은행,미혼,,인천광역시,미추홀구
523,96679040,정상회원,여,46,농협중앙회,미혼,False,경기도,용인시
524,96714304,정상회원,여,47,신한은행,기혼,,인천광역시,서구
525,96719872,정상회원,여,42,BC카드,미혼,False,전라북도,김제시
526,96847936,정상회원,여,39,BC카드,미혼,False,충청남도,당진시
527,97096640,정상회원,여,51,연결앱결제,미혼,False,경상남도,사천시
528,97120768,정상회원,여,47,신한은행,미혼,False,부산광역시,영도구
529,97128192,정상회원,여,48,농협중앙회,미혼,True,강원도,춘천시
530,97130048,정상회원,여,41,씨티은행,미혼,False,서울특별시,마포구
531,97135616,정상회원,여,50,국민은행,,,강원도,태백시
532,97141184,정상회원,여,46,롯데카드,미혼,False,대구광역시,달서구
533,97219136,정상회원,여,44,신한은행,,False,부산광역시,해운대구
534,97532800,정상회원,여,59,농협중앙회,미혼,False,경상남도,창원시
535,97553216,정상회원,여,53,국민은행,기혼,False,강원도,원주시
536,98169408,정상회원,여,63,롯데카드,기혼,True,경기도,용인시
537,98204672,정상회원,여,66,연결앱결제,기혼,False,충청북도,음성군
538,98223232,정상회원,여,41,농협중앙회,,False,대구광역시,수성구
539,98258496,정상회원,여,48,국민은행,기혼,False,인천광역시,남동구
540,98262208,정상회원,여,49,국민은행,,False,전라남도,광양시
541,99062144,정상회원,여,48,씨티은행,,False,경기도,화성시
542,99257024,정상회원,여,50,연결앱결제,,False,전라북도,익산시
543,99268160,정상회원,여,61,신한은행,,False,충청북도,청주시
544,99661632,정상회원,여,36,국민은행,,True,전라남도,순천시
545,99763712,정상회원,여,40,국민은행,미혼,True,충청북도,진천군
546,99912192,정상회원,여,56,농협중앙회,미혼,True,전라북도,완주군
547,99995712,정상회원,여,58,국민은행,,False,충청남도,천안시
548,100134912,정상회원,여,41,신한은행,기혼,False,인천광역시,미추홀구
549,100224000,정상회원,여,55,롯데카드,기혼,False,서울특별시,광진구
550,100225856,정상회원,여,40,롯데카드,기혼,False,경기도,수원시
551,100548800,정상회원,여,45,국민은행,미혼,False,충청남도,아산시
552,100856896,정상회원,여,50,BC카드,,False,대구광역시,수성구
553,100932992,정상회원,여,42,신한은행,기혼,False,경기도,용인시
554,100955264,정상회원,여,77,국민은행,,False,부산광역시,수영구
555,101035072,정상회원,여,38,농협중앙회,,False,서울특별시,성북구
556,101300480,정상회원,여,44,우리은행,,False,경상남도,거제시
557,101319040,정상회원,여,59,국민은행,기혼,False,경기도,수원시
